airline_iata,airline_name,airline_country,src_iata,src_airport,src_city,src_country,src_lat,src_lon,dst_iata,dst_airport,dst_city,dst_country,dst_lat,dst_lon,codeshare,stops,equipment,distance_km
AS,Alaska Airlines,ALASKA,AKN,King Salmon Airport,King Salmon,US,58.677845,-156.651965,ANC,Ted Stevens Anchorage International Airport,Anchorage,US,61.179004,-149.992561,Y,0,SF3,463
AS,Alaska Airlines,ALASKA,ALW,Walla Walla Regional Airport,Walla Walla,US,46.09489822,-118.288002,SEA,Seattle–Tacoma International Airport,Seattle,US,47.447943,-122.310276,Y,0,DH4,341
AS,Alaska Airlines,ALASKA,ANC,Ted Stevens Anchorage International Airport,Anchorage,US,61.179004,-149.992561,ADK,Adak Airport,Adak,US,51.883564,-176.642783,,0,734 73Q,1913
AS,Alaska Airlines,ALASKA,ANC,Ted Stevens Anchorage International Airport,Anchorage,US,61.179004,-149.992561,ADQ,Kodiak Airport,Kodiak,US,57.75,-152.4940033,,0,734 73Q,407
AS,Alaska Airlines,ALASKA,ANC,Ted Stevens Anchorage International Airport,Anchorage,US,61.179004,-149.992561,AKN,King Salmon Airport,King Salmon,US,58.677845,-156.651965,Y,0,SF3,463
AS,Alaska Airlines,ALASKA,ANC,Ted Stevens Anchorage International Airport,Anchorage,US,61.179004,-149.992561,ANI,Aniak Airport,Aniak,US,61.581600189208984,-159.54299926757812,,0,SF3,510
AS,Alaska Airlines,ALASKA,ANC,Ted Stevens Anchorage International Airport,Anchorage,US,61.179004,-149.992561,BET,Bethel Airport,Bethel,US,60.77980042,-161.8379974,,0,73Q 734,640
AS,Alaska Airlines,ALASKA,ANC,Ted Stevens Anchorage International Airport,Anchorage,US,61.179004,-149.992561,BRW,Wiley Post Will Rogers Memorial Airport,Utqiaġvik,US,71.285402,-156.766008,,0,73Q,1162
AS,Alaska Airlines,ALASKA,ANC,Ted Stevens Anchorage International Airport,Anchorage,US,61.179004,-149.992561,CDB,Cold Bay Airport,Cold Bay,US,55.207871,-162.725029,Y,0,SF3,996
AS,Alaska Airlines,ALASKA,ANC,Ted Stevens Anchorage International Airport,Anchorage,US,61.179004,-149.992561,CDV,Merle K (Mudhole) Smith Airport,Cordova,US,60.491798,-145.477997,,0,73Q,256
AS,Alaska Airlines,ALASKA,ANC,Ted Stevens Anchorage International Airport,Anchorage,US,61.179004,-149.992561,DLG,Dillingham Airport,Dillingham,US,59.04470062,-158.5050049,Y,0,SF3,527
AS,Alaska Airlines,ALASKA,ANC,Ted Stevens Anchorage International Airport,Anchorage,US,61.179004,-149.992561,ENA,Kenai Municipal Airport,Kenai,US,60.570946,-151.245174,Y,0,BE1 DH8,96
AS,Alaska Airlines,ALASKA,ANC,Ted Stevens Anchorage International Airport,Anchorage,US,61.179004,-149.992561,FAI,Fairbanks International Airport,Fairbanks,US,64.815102,-147.856003,,0,73H 73Q,418
AS,Alaska Airlines,ALASKA,ANC,Ted Stevens Anchorage International Airport,Anchorage,US,61.179004,-149.992561,HNL,Daniel K. Inouye International Airport,"Honolulu, Oahu",US,21.318387,-157.92567,,0,73H,4475
AS,Alaska Airlines,ALASKA,ANC,Ted Stevens Anchorage International Airport,Anchorage,US,61.179004,-149.992561,HOM,Homer Airport,Homer,US,59.644456,-151.479235,Y,0,BE1 DH8,189
AS,Alaska Airlines,ALASKA,ANC,Ted Stevens Anchorage International Airport,Anchorage,US,61.179004,-149.992561,JNU,Juneau International Airport,Juneau,US,58.354935,-134.574416,,0,734 73Q,916
AS,Alaska Airlines,ALASKA,ANC,Ted Stevens Anchorage International Airport,Anchorage,US,61.179004,-149.992561,KSM,St Mary's Airport,St Mary's,US,62.060501,-163.302002,Y,0,DH8,709
AS,Alaska Airlines,ALASKA,ANC,Ted Stevens Anchorage International Airport,Anchorage,US,61.179004,-149.992561,LAS,Harry Reid International Airport,Las Vegas,US,36.083361,-115.151817,,0,73H,3703
AS,Alaska Airlines,ALASKA,ANC,Ted Stevens Anchorage International Airport,Anchorage,US,61.179004,-149.992561,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,,0,73H,3771
AS,Alaska Airlines,ALASKA,ANC,Ted Stevens Anchorage International Airport,Anchorage,US,61.179004,-149.992561,MCG,McGrath Airport,McGrath,US,62.95289993,-155.6060028,,0,SF3,353
AS,Alaska Airlines,ALASKA,ANC,Ted Stevens Anchorage International Airport,Anchorage,US,61.179004,-149.992561,OME,Nome Airport,Nome,US,64.51219940185547,-165.44500732421875,,0,73Q 734,864
AS,Alaska Airlines,ALASKA,ANC,Ted Stevens Anchorage International Airport,Anchorage,US,61.179004,-149.992561,ORD,Chicago O'Hare International Airport,Chicago,US,41.9786,-87.9048,,0,73H,4568
AS,Alaska Airlines,ALASKA,ANC,Ted Stevens Anchorage International Airport,Anchorage,US,61.179004,-149.992561,OTZ,Ralph Wien Memorial Airport,Kotzebue,US,66.88469696,-162.598999,,0,73Q 734,880
AS,Alaska Airlines,ALASKA,ANC,Ted Stevens Anchorage International Airport,Anchorage,US,61.179004,-149.992561,PDX,Portland International Airport,Portland,US,45.588699,-122.598,,0,73H 73G 734 739,2477
AS,Alaska Airlines,ALASKA,ANC,Ted Stevens Anchorage International Airport,Anchorage,US,61.179004,-149.992561,SCC,Deadhorse Airport,Deadhorse,US,70.19470215,-148.4649963,,0,73Q,1005
AS,Alaska Airlines,ALASKA,ANC,Ted Stevens Anchorage International Airport,Anchorage,US,61.179004,-149.992561,SDP,Sand Point Airport,Sand Point,US,55.313908,-160.522099,Y,0,SF3,895
AS,Alaska Airlines,ALASKA,ANC,Ted Stevens Anchorage International Airport,Anchorage,US,61.179004,-149.992561,SEA,Seattle–Tacoma International Airport,Seattle,US,47.447943,-122.310276,,0,73H 73J 734 73Q 739 73G,2326
AS,Alaska Airlines,ALASKA,ANC,Ted Stevens Anchorage International Airport,Anchorage,US,61.179004,-149.992561,SNP,St Paul Island Airport,St Paul Island,US,57.166311,-170.222555,Y,0,SF3,1230
AS,Alaska Airlines,ALASKA,ANC,Ted Stevens Anchorage International Airport,Anchorage,US,61.179004,-149.992561,STG,St George Airport,St George,US,56.577345,-169.663823,Y,0,SF3,1235
AS,Alaska Airlines,ALASKA,ANC,Ted Stevens Anchorage International Airport,Anchorage,US,61.179004,-149.992561,UNK,Unalakleet Airport,Unalakleet,US,63.888401,-160.798996,Y,0,SF3 DH8,630
AS,Alaska Airlines,ALASKA,ANC,Ted Stevens Anchorage International Airport,Anchorage,US,61.179004,-149.992561,VDZ,Valdez Pioneer Field,Valdez,US,61.132712,-146.246567,Y,0,DH8 BE1,201
AS,Alaska Airlines,ALASKA,ANI,Aniak Airport,Aniak,US,61.581600189208984,-159.54299926757812,ANC,Ted Stevens Anchorage International Airport,Anchorage,US,61.179004,-149.992561,,0,SF3,510
AS,Alaska Airlines,ALASKA,ANI,Aniak Airport,Aniak,US,61.581600189208984,-159.54299926757812,MCG,McGrath Airport,McGrath,US,62.95289993,-155.6060028,,0,SF3,254
AS,Alaska Airlines,ALASKA,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,US,33.6367,-84.428101,BHM,Birmingham-Shuttlesworth International Airport,Birmingham,US,33.562877,-86.750712,Y,0,M88 320,215
AS,Alaska Airlines,ALASKA,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,US,33.6367,-84.428101,BNA,Nashville International Airport,Nashville,US,36.1245,-86.6782,Y,0,738 319 320 M88 73H 717,344
AS,Alaska Airlines,ALASKA,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,US,33.6367,-84.428101,CHS,Charleston International Airport,Charleston,US,32.896159,-80.038151,Y,0,M88 320 73W 717 319,416
AS,Alaska Airlines,ALASKA,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,US,33.6367,-84.428101,CLT,Charlotte Douglas International Airport,Charlotte,US,35.2140007019043,-80.94309997558594,Y,0,M88 M90 319,365
AS,Alaska Airlines,ALASKA,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,US,33.6367,-84.428101,GSO,Piedmont Triad International Airport,Greensboro,US,36.09937,-79.937262,Y,0,M88 CR9 73H 320 738 CR7 319,493
AS,Alaska Airlines,ALASKA,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,US,33.6367,-84.428101,HSV,Huntsville International Airport,Huntsville,US,34.636244,-86.774378,Y,0,M88 717 CRJ,243
AS,Alaska Airlines,ALASKA,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,US,33.6367,-84.428101,JAN,Jackson-Medgar Wiley Evers International Airport,Jackson,US,32.311199,-90.075897,Y,0,717 CR9 M88 CRJ,547
AS,Alaska Airlines,ALASKA,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,US,33.6367,-84.428101,JAX,Jacksonville International Airport,Jacksonville,US,30.492469,-81.687813,Y,0,757 739 M90,435
AS,Alaska Airlines,ALASKA,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,US,33.6367,-84.428101,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,Y,0,757 76W 763 739,3126
AS,Alaska Airlines,ALASKA,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,US,33.6367,-84.428101,MEM,Memphis International Airport,Memphis,US,35.043845,-89.97634,Y,0,M88 320 319,533
AS,Alaska Airlines,ALASKA,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,US,33.6367,-84.428101,MIA,Miami International Airport,Miami,US,25.796011,-80.289751,Y,0,757 320 73H,959
AS,Alaska Airlines,ALASKA,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,US,33.6367,-84.428101,MSY,Louis Armstrong New Orleans International Airport,New Orleans,US,29.993401,-90.264673,Y,0,757 M88 M90,684
AS,Alaska Airlines,ALASKA,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,US,33.6367,-84.428101,ORF,Norfolk International Airport,Norfolk,US,36.895341,-76.201,Y,0,M90 M88 319,830
AS,Alaska Airlines,ALASKA,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,US,33.6367,-84.428101,PBI,Palm Beach International Airport,West Palm Beach,US,26.683201,-80.095596,Y,0,757 M88 M90,878
AS,Alaska Airlines,ALASKA,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,US,33.6367,-84.428101,PDX,Portland International Airport,Portland,US,45.588699,-122.598,,0,73J 73H,3489
AS,Alaska Airlines,ALASKA,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,US,33.6367,-84.428101,PNS,Pensacola International Airport,Pensacola,US,30.472718,-87.186639,Y,0,M90 717,437
AS,Alaska Airlines,ALASKA,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,US,33.6367,-84.428101,RDU,Raleigh-Durham International Airport,Raleigh/Durham,US,35.878659,-78.7873,Y,0,M90 M88 739 320 738,572
AS,Alaska Airlines,ALASKA,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,US,33.6367,-84.428101,RSW,Southwest Florida International Airport,Fort Myers,US,26.534685,-81.752816,Y,0,757 M88 M90,830
AS,Alaska Airlines,ALASKA,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,US,33.6367,-84.428101,SAN,San Diego International Airport,San Diego,US,32.733601,-117.190002,Y,0,739 763,3038
AS,Alaska Airlines,ALASKA,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,US,33.6367,-84.428101,SAV,Savannah Hilton Head International Airport,Savannah,US,32.126591,-81.19998,Y,0,M88 717 319,345
AS,Alaska Airlines,ALASKA,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,US,33.6367,-84.428101,SEA,Seattle–Tacoma International Airport,Seattle,US,47.447943,-122.310276,,0,73J,3505
AS,Alaska Airlines,ALASKA,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,US,33.6367,-84.428101,SLC,Salt Lake City International Airport,Salt Lake City,US,40.78886,-111.979866,Y,0,763 757,2554
AS,Alaska Airlines,ALASKA,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,US,33.6367,-84.428101,TYS,McGhee Tyson Airport,Knoxville/Maryville,US,35.811001,-83.994003,Y,0,717 CR7 CRJ CR9,245
AS,Alaska Airlines,ALASKA,AUS,Austin Bergstrom International Airport,Austin,US,30.197535,-97.662015,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,Y,0,738 M83,1995
AS,Alaska Airlines,ALASKA,AUS,Austin Bergstrom International Airport,Austin,US,30.197535,-97.662015,SEA,Seattle–Tacoma International Airport,Seattle,US,47.447943,-122.310276,,0,739 73H,2848
AS,Alaska Airlines,ALASKA,BDL,Bradley International Airport,Hartford,US,41.938555,-72.688016,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,Y,0,738,4057
AS,Alaska Airlines,ALASKA,BET,Bethel Airport,Bethel,US,60.77980042,-161.8379974,ANC,Ted Stevens Anchorage International Airport,Anchorage,US,61.179004,-149.992561,,0,73Q 734,640
AS,Alaska Airlines,ALASKA,BHM,Birmingham-Shuttlesworth International Airport,Birmingham,US,33.562877,-86.750712,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,US,33.6367,-84.428101,Y,0,M88 320,215
AS,Alaska Airlines,ALASKA,BIL,Billings Logan International Airport,Billings,US,45.808932,-108.541242,PDX,Portland International Airport,Portland,US,45.588699,-122.598,Y,0,DH4,1091
AS,Alaska Airlines,ALASKA,BIL,Billings Logan International Airport,Billings,US,45.808932,-108.541242,SEA,Seattle–Tacoma International Airport,Seattle,US,47.447943,-122.310276,Y,0,DH4,1066
AS,Alaska Airlines,ALASKA,BLI,Bellingham International Airport,Bellingham,US,48.79280090332031,-122.53800201416016,HNL,Daniel K. Inouye International Airport,"Honolulu, Oahu",US,21.318387,-157.92567,,0,73H,4370
AS,Alaska Airlines,ALASKA,BLI,Bellingham International Airport,Bellingham,US,48.79280090332031,-122.53800201416016,LAS,Harry Reid International Airport,Las Vegas,US,36.083361,-115.151817,,0,73H,1536
AS,Alaska Airlines,ALASKA,BLI,Bellingham International Airport,Bellingham,US,48.79280090332031,-122.53800201416016,PDX,Portland International Airport,Portland,US,45.588699,-122.598,Y,0,DH4,356
AS,Alaska Airlines,ALASKA,BLI,Bellingham International Airport,Bellingham,US,48.79280090332031,-122.53800201416016,SEA,Seattle–Tacoma International Airport,Seattle,US,47.447943,-122.310276,Y,0,DH4,150
AS,Alaska Airlines,ALASKA,BNA,Nashville International Airport,Nashville,US,36.1245,-86.6782,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,US,33.6367,-84.428101,Y,0,M88 738 319 320 717,344
AS,Alaska Airlines,ALASKA,BNA,Nashville International Airport,Nashville,US,36.1245,-86.6782,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,Y,0,738,2886
AS,Alaska Airlines,ALASKA,BOI,Boise Air Terminal/Gowen Field,Boise,US,43.5644,-116.223,LWS,Lewiston Nez Perce County Airport,Lewiston,US,46.3745002746582,-117.01499938964844,Y,0,DH4,319
AS,Alaska Airlines,ALASKA,BOI,Boise Air Terminal/Gowen Field,Boise,US,43.5644,-116.223,PDX,Portland International Airport,Portland,US,45.588699,-122.598,Y,0,DH4 CR7,553
AS,Alaska Airlines,ALASKA,BOI,Boise Air Terminal/Gowen Field,Boise,US,43.5644,-116.223,SAN,San Diego International Airport,San Diego,US,32.733601,-117.190002,Y,0,CR7,1207
AS,Alaska Airlines,ALASKA,BOI,Boise Air Terminal/Gowen Field,Boise,US,43.5644,-116.223,SEA,Seattle–Tacoma International Airport,Seattle,US,47.447943,-122.310276,Y,0,DH4,641
AS,Alaska Airlines,ALASKA,BOI,Boise Air Terminal/Gowen Field,Boise,US,43.5644,-116.223,SJC,Norman Y. Mineta San Jose International Airport,San Jose,US,37.362452,-121.929188,Y,0,DH4,841
AS,Alaska Airlines,ALASKA,BOI,Boise Air Terminal/Gowen Field,Boise,US,43.5644,-116.223,SMF,Sacramento International Airport,Sacramento,US,38.6954,-121.591003,Y,0,DH4,703
AS,Alaska Airlines,ALASKA,BOS,Boston Logan International Airport,Boston,US,42.36197,-71.0079,ISP,Long Island MacArthur Airport,Islip,US,40.796324,-73.101703,,0,SF3,246
AS,Alaska Airlines,ALASKA,BOS,Boston Logan International Airport,Boston,US,42.36197,-71.0079,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,Y,0,738 757,4193
AS,Alaska Airlines,ALASKA,BOS,Boston Logan International Airport,Boston,US,42.36197,-71.0079,PBG,Plattsburgh International Airport,Plattsburgh,US,44.650902,-73.468102,Y,0,SF3,323
AS,Alaska Airlines,ALASKA,BOS,Boston Logan International Airport,Boston,US,42.36197,-71.0079,PDX,Portland International Airport,Portland,US,45.588699,-122.598,,0,73H,4072
AS,Alaska Airlines,ALASKA,BOS,Boston Logan International Airport,Boston,US,42.36197,-71.0079,PQI,Presque Isle International Airport,Presque Isle,US,46.688999,-68.0448,,0,SF3,535
AS,Alaska Airlines,ALASKA,BOS,Boston Logan International Airport,Boston,US,42.36197,-71.0079,SAN,San Diego International Airport,San Diego,US,32.733601,-117.190002,,0,73H,4156
AS,Alaska Airlines,ALASKA,BOS,Boston Logan International Airport,Boston,US,42.36197,-71.0079,SEA,Seattle–Tacoma International Airport,Seattle,US,47.447943,-122.310276,,0,73J 73H,4006
AS,Alaska Airlines,ALASKA,BRW,Wiley Post Will Rogers Memorial Airport,Utqiaġvik,US,71.285402,-156.766008,ANC,Ted Stevens Anchorage International Airport,Anchorage,US,61.179004,-149.992561,,0,73Q,1162
AS,Alaska Airlines,ALASKA,BRW,Wiley Post Will Rogers Memorial Airport,Utqiaġvik,US,71.285402,-156.766008,FAI,Fairbanks International Airport,Fairbanks,US,64.815102,-147.856003,,0,73H 73Q,807
AS,Alaska Airlines,ALASKA,BRW,Wiley Post Will Rogers Memorial Airport,Utqiaġvik,US,71.285402,-156.766008,SCC,Deadhorse Airport,Deadhorse,US,70.19470215,-148.4649963,,0,73Q,327
AS,Alaska Airlines,ALASKA,BUR,Hollywood Burbank/Bob Hope Airport,Burbank,US,34.202834,-118.35805,PDX,Portland International Airport,Portland,US,45.588699,-122.598,Y,0,CR7,1316
AS,Alaska Airlines,ALASKA,BUR,Hollywood Burbank/Bob Hope Airport,Burbank,US,34.202834,-118.35805,SEA,Seattle–Tacoma International Airport,Seattle,US,47.447943,-122.310276,,0,73H 73G,1509
AS,Alaska Airlines,ALASKA,BZN,Bozeman Yellowstone International Airport,Bozeman,US,45.778853,-111.153711,SEA,Seattle–Tacoma International Airport,Seattle,US,47.447943,-122.310276,Y,0,DH4,871
AS,Alaska Airlines,ALASKA,CDB,Cold Bay Airport,Cold Bay,US,55.207871,-162.725029,ANC,Ted Stevens Anchorage International Airport,Anchorage,US,61.179004,-149.992561,Y,0,SF3,996
AS,Alaska Airlines,ALASKA,CDV,Merle K (Mudhole) Smith Airport,Cordova,US,60.491798,-145.477997,ANC,Ted Stevens Anchorage International Airport,Anchorage,US,61.179004,-149.992561,,0,73Q,256
AS,Alaska Airlines,ALASKA,CDV,Merle K (Mudhole) Smith Airport,Cordova,US,60.491798,-145.477997,YAK,Yakutat Airport,Yakutat,US,59.508717,-139.660435,,0,73Q,341
AS,Alaska Airlines,ALASKA,CHS,Charleston International Airport,Charleston,US,32.896159,-80.038151,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,US,33.6367,-84.428101,Y,0,M88 73W 717 319,416
AS,Alaska Airlines,ALASKA,CLT,Charlotte Douglas International Airport,Charlotte,US,35.2140007019043,-80.94309997558594,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,US,33.6367,-84.428101,Y,0,M90 M88,365
AS,Alaska Airlines,ALASKA,CMH,John Glenn Columbus International Airport,Columbus,US,39.998001,-82.891899,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,Y,0,738,3204
AS,Alaska Airlines,ALASKA,COS,City of Colorado Springs Municipal Airport,Colorado Springs,US,38.805801,-104.700996,SEA,Seattle–Tacoma International Airport,Seattle,US,47.447943,-122.310276,,0,CR7,1716
AS,Alaska Airlines,ALASKA,DCA,Ronald Reagan Washington National Airport,Washington,US,38.8521,-77.037697,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,,0,73H,3711
AS,Alaska Airlines,ALASKA,DCA,Ronald Reagan Washington National Airport,Washington,US,38.8521,-77.037697,PDX,Portland International Airport,Portland,US,45.588699,-122.598,,0,73H,3773
AS,Alaska Airlines,ALASKA,DCA,Ronald Reagan Washington National Airport,Washington,US,38.8521,-77.037697,SEA,Seattle–Tacoma International Airport,Seattle,US,47.447943,-122.310276,,0,73H,3738
AS,Alaska Airlines,ALASKA,DEN,Denver International Airport,Denver,US,39.860027,-104.673792,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,Y,0,CR7,1385
AS,Alaska Airlines,ALASKA,DEN,Denver International Airport,Denver,US,39.860027,-104.673792,SEA,Seattle–Tacoma International Airport,Seattle,US,47.447943,-122.310276,,0,739 73G 73H,1645
AS,Alaska Airlines,ALASKA,DFW,Dallas Fort Worth International Airport,Dallas-Fort Worth,US,32.896801,-97.038002,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,Y,0,738 763 757 M83,1983
AS,Alaska Airlines,ALASKA,DFW,Dallas Fort Worth International Airport,Dallas-Fort Worth,US,32.896801,-97.038002,PDX,Portland International Airport,Portland,US,45.588699,-122.598,,0,73J,2597
AS,Alaska Airlines,ALASKA,DFW,Dallas Fort Worth International Airport,Dallas-Fort Worth,US,32.896801,-97.038002,SAN,San Diego International Airport,San Diego,US,32.733601,-117.190002,Y,0,738 M80 M83 757,1880
AS,Alaska Airlines,ALASKA,DFW,Dallas Fort Worth International Airport,Dallas-Fort Worth,US,32.896801,-97.038002,SEA,Seattle–Tacoma International Airport,Seattle,US,47.447943,-122.310276,,0,73J 739,2668
AS,Alaska Airlines,ALASKA,DFW,Dallas Fort Worth International Airport,Dallas-Fort Worth,US,32.896801,-97.038002,SFO,San Francisco International Airport,San Francisco,US,37.619806,-122.374821,Y,0,738 757 763,2352
AS,Alaska Airlines,ALASKA,DFW,Dallas Fort Worth International Airport,Dallas-Fort Worth,US,32.896801,-97.038002,SNA,John Wayne Orange County International Airport,Santa Ana,US,33.675063,-117.869281,Y,0,738,1935
AS,Alaska Airlines,ALASKA,DLG,Dillingham Airport,Dillingham,US,59.04470062,-158.5050049,ANC,Ted Stevens Anchorage International Airport,Anchorage,US,61.179004,-149.992561,Y,0,SF3,527
AS,Alaska Airlines,ALASKA,DTW,Detroit Metropolitan Wayne County Airport,Detroit,US,42.21377,-83.353786,PDX,Portland International Airport,Portland,US,45.588699,-122.598,Y,0,739,3135
AS,Alaska Airlines,ALASKA,DTW,Detroit Metropolitan Wayne County Airport,Detroit,US,42.21377,-83.353786,SAN,San Diego International Airport,San Diego,US,32.733601,-117.190002,Y,0,753 739 757,3142
AS,Alaska Airlines,ALASKA,EAT,Pangborn Memorial Airport,Wenatchee,US,47.398899,-120.207001,SEA,Seattle–Tacoma International Airport,Seattle,US,47.447943,-122.310276,Y,0,DH4,158
AS,Alaska Airlines,ALASKA,ELP,El Paso International Airport,El Paso,US,31.809908,-106.375607,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,Y,0,CRJ,1148
AS,Alaska Airlines,ALASKA,ENA,Kenai Municipal Airport,Kenai,US,60.570946,-151.245174,ANC,Ted Stevens Anchorage International Airport,Anchorage,US,61.179004,-149.992561,Y,0,BE1 DH8,96
AS,Alaska Airlines,ALASKA,EUG,Eugene Airport,Eugene,US,44.124599,-123.211998,PDX,Portland International Airport,Portland,US,45.588699,-122.598,Y,0,DH4,170
AS,Alaska Airlines,ALASKA,EUG,Eugene Airport,Eugene,US,44.124599,-123.211998,SEA,Seattle–Tacoma International Airport,Seattle,US,47.447943,-122.310276,Y,0,DH4,376
AS,Alaska Airlines,ALASKA,EWR,Newark Liberty International Airport,Newark,US,40.6894,-74.170545,SEA,Seattle–Tacoma International Airport,Seattle,US,47.447943,-122.310276,,0,73J,3855
AS,Alaska Airlines,ALASKA,FAI,Fairbanks International Airport,Fairbanks,US,64.815102,-147.856003,ANC,Ted Stevens Anchorage International Airport,Anchorage,US,61.179004,-149.992561,,0,73H 73Q,418
AS,Alaska Airlines,ALASKA,FAI,Fairbanks International Airport,Fairbanks,US,64.815102,-147.856003,SCC,Deadhorse Airport,Deadhorse,US,70.19470215,-148.4649963,,0,73H 73Q,599
AS,Alaska Airlines,ALASKA,FAI,Fairbanks International Airport,Fairbanks,US,64.815102,-147.856003,SEA,Seattle–Tacoma International Airport,Seattle,US,47.447943,-122.310276,,0,73J 73H 73G 739,2462
AS,Alaska Airlines,ALASKA,FAT,Fresno Yosemite International Airport,Fresno,US,36.775767,-119.718018,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,Y,0,CRJ,337
AS,Alaska Airlines,ALASKA,FAT,Fresno Yosemite International Airport,Fresno,US,36.775767,-119.718018,PDX,Portland International Airport,Portland,US,45.588699,-122.598,Y,0,DH4,1009
AS,Alaska Airlines,ALASKA,FAT,Fresno Yosemite International Airport,Fresno,US,36.775767,-119.718018,SAN,San Diego International Airport,San Diego,US,32.733601,-117.190002,Y,0,DH4,505
AS,Alaska Airlines,ALASKA,FAT,Fresno Yosemite International Airport,Fresno,US,36.775767,-119.718018,SEA,Seattle–Tacoma International Airport,Seattle,US,47.447943,-122.310276,,0,CR7,1206
AS,Alaska Airlines,ALASKA,FCA,Glacier Park International Airport,Kalispell,US,48.310501,-114.255997,SEA,Seattle–Tacoma International Airport,Seattle,US,47.447943,-122.310276,Y,0,DH4,608
AS,Alaska Airlines,ALASKA,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,US,26.072599,-80.152702,SEA,Seattle–Tacoma International Airport,Seattle,US,47.447943,-122.310276,,0,73H,4368
AS,Alaska Airlines,ALASKA,GDL,Guadalajara International Airport,Guadalajara,MX,20.523342,-103.310108,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,,0,73H,2106
AS,Alaska Airlines,ALASKA,GDL,Guadalajara International Airport,Guadalajara,MX,20.523342,-103.310108,SJC,Norman Y. Mineta San Jose International Airport,San Jose,US,37.362452,-121.929188,,0,73H,2595
AS,Alaska Airlines,ALASKA,GEG,Spokane International Airport,Spokane,US,47.6199,-117.533997,PDX,Portland International Airport,Portland,US,45.588699,-122.598,Y,0,DH4,448
AS,Alaska Airlines,ALASKA,GEG,Spokane International Airport,Spokane,US,47.6199,-117.533997,SEA,Seattle–Tacoma International Airport,Seattle,US,47.447943,-122.310276,,0,734,359
AS,Alaska Airlines,ALASKA,GSO,Piedmont Triad International Airport,Greensboro,US,36.09937,-79.937262,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,US,33.6367,-84.428101,Y,0,M88 73H CR9 CR7 320 738 319,493
AS,Alaska Airlines,ALASKA,GTF,Great Falls International Airport,Great Falls,US,47.481998,-111.371002,HLN,Helena Regional Airport,Helena,US,46.6068,-111.983002,Y,0,DH4,108
AS,Alaska Airlines,ALASKA,GTF,Great Falls International Airport,Great Falls,US,47.481998,-111.371002,SEA,Seattle–Tacoma International Airport,Seattle,US,47.447943,-122.310276,Y,0,DH4,822
AS,Alaska Airlines,ALASKA,HLN,Helena Regional Airport,Helena,US,46.6068,-111.983002,GTF,Great Falls International Airport,Great Falls,US,47.481998,-111.371002,Y,0,DH4,108
AS,Alaska Airlines,ALASKA,HLN,Helena Regional Airport,Helena,US,46.6068,-111.983002,SEA,Seattle–Tacoma International Airport,Seattle,US,47.447943,-122.310276,Y,0,DH4,788
